"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.4.15 CR1000X R350 and IMU through SDM-SIO1A.CR1X","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:48:25.1",8868,0,0,0,0,0,0
"2023-05-26 14:48:25.15",8869,0,0,0,0,0,0
"2023-05-26 14:48:25.2",8870,0,0,0,0,0,0
"2023-05-26 14:48:25.25",8871,0,0,0,0,0,0
"2023-05-26 14:48:25.3",8872,0,0,0,0,0,0
"2023-05-26 14:48:25.35",8873,0,0,0,0,0,0
"2023-05-26 14:48:25.4",8874,0,0,0,0,0,0
"2023-05-26 14:48:25.45",8875,0,0,0,0,0,0
"2023-05-26 14:48:25.5",8876,0,0,0,0,0,0
"2023-05-26 14:48:25.55",8877,0,0,0,0,0,0
"2023-05-26 14:48:25.6",8878,0,0,0,0,0,0
"2023-05-26 14:48:25.65",8879,0,0,0,0,0,0
"2023-05-26 14:48:25.7",8880,0,0,0,0,0,0
"2023-05-26 14:48:25.75",8881,0,0,0,0,0,0
"2023-05-26 14:48:25.8",8882,0,0,0,0,0,0
"2023-05-26 14:48:25.85",8883,0,0,0,0,0,0
"2023-05-26 14:48:25.9",8884,0,0,0,0,0,0
"2023-05-26 14:48:25.95",8885,0,0,0,0,0,0
"2023-05-26 14:48:26",8886,0,0,0,0,0,0
"2023-05-26 14:48:26.05",8887,0,0,0,0,0,0
"2023-05-26 14:48:26.1",8888,0,0,0,0,0,0
"2023-05-26 14:48:26.15",8889,0,0,0,0,0,0
"2023-05-26 14:48:26.2",8890,0,0,0,0,0,0
"2023-05-26 14:48:26.25",8891,0,0,0,0,0,0
"2023-05-26 14:48:26.3",8892,0,0,0,0,0,0
"2023-05-26 14:48:26.35",8893,0,0,0,0,0,0
"2023-05-26 14:48:26.4",8894,0,0,0,0,0,0
"2023-05-26 14:48:26.45",8895,0,0,0,0,0,0
"2023-05-26 14:48:26.5",8896,0,0,0,0,0,0
"2023-05-26 14:48:26.55",8897,0,0,0,0,0,0
"2023-05-26 14:48:26.6",8898,0,0,0,0,0,0
"2023-05-26 14:48:26.65",8899,0,0,0,0,0,0
"2023-05-26 14:48:26.7",8900,0,0,0,0,0,0
"2023-05-26 14:48:26.75",8901,0,0,0,0,0,0
"2023-05-26 14:48:26.8",8902,0,0,0,0,0,0
"2023-05-26 14:48:26.85",8903,0,0,0,0,0,0
"2023-05-26 14:48:26.9",8904,0,0,0,0,0,0
"2023-05-26 14:48:26.95",8905,0,0,0,0,0,0
"2023-05-26 14:48:27",8906,0,0,0,0,0,0
"2023-05-26 14:48:27.05",8907,0,0,0,0,0,0
"2023-05-26 14:48:27.1",8908,0,0,0,0,0,0
"2023-05-26 14:48:27.15",8909,0,0,0,0,0,0
"2023-05-26 14:48:27.2",8910,0,0,0,0,0,0
"2023-05-26 14:48:27.25",8911,0,0,0,0,0,0
"2023-05-26 14:48:27.3",8912,0,0,0,0,0,0
"2023-05-26 14:48:27.35",8913,0,0,0,0,0,0
"2023-05-26 14:48:27.4",8914,0,0,0,0,0,0
"2023-05-26 14:48:27.45",8915,0,0,0,0,0,0
"2023-05-26 14:48:27.5",8916,0,0,0,0,0,0
"2023-05-26 14:48:27.55",8917,0,0,0,0,0,0
"2023-05-26 14:48:27.6",8918,0,0,0,0,0,0
"2023-05-26 14:48:27.65",8919,0,0,0,0,0,0
"2023-05-26 14:48:27.7",8920,0,0,0,0,0,0
"2023-05-26 14:48:27.75",8921,0,0,0,0,0,0
"2023-05-26 14:48:27.8",8922,0,0,0,0,0,0
"2023-05-26 14:48:27.85",8923,0,0,0,0,0,0
"2023-05-26 14:48:27.9",8924,0,0,0,0,0,0
"2023-05-26 14:48:27.95",8925,0,0,0,0,0,0
"2023-05-26 14:48:28",8926,0,0,0,0,0,0
"2023-05-26 14:48:28.05",8927,0,0,0,0,0,0
"2023-05-26 14:48:28.1",8928,0,0,0,0,0,0
"2023-05-26 14:48:28.15",8929,0,0,0,0,0,0
"2023-05-26 14:48:28.2",8930,0,0,0,0,0,0
"2023-05-26 14:48:28.25",8931,0,0,0,0,0,0
"2023-05-26 14:48:28.3",8932,0,0,0,0,0,0
"2023-05-26 14:48:28.35",8933,0,0,0,0,0,0
"2023-05-26 14:48:28.4",8934,0,0,0,0,0,0
"2023-05-26 14:48:28.45",8935,0,0,0,0,0,0
"2023-05-26 14:48:28.5",8936,0,0,0,0,0,0
"2023-05-26 14:48:28.55",8937,0,0,0,0,0,0
"2023-05-26 14:48:28.6",8938,0,0,0,0,0,0
"2023-05-26 14:48:28.65",8939,0,0,0,0,0,0
"2023-05-26 14:48:28.7",8940,0,0,0,0,0,0
"2023-05-26 14:48:28.75",8941,0,0,0,0,0,0
"2023-05-26 14:48:28.8",8942,0,0,0,0,0,0
"2023-05-26 14:48:28.85",8943,0,0,0,0,0,0
"2023-05-26 14:48:28.9",8944,0,0,0,0,0,0
"2023-05-26 14:48:28.95",8945,0,0,0,0,0,0
"2023-05-26 14:48:29",8946,0,0,0,0,0,0
"2023-05-26 14:48:29.05",8947,0,0,0,0,0,0
"2023-05-26 14:48:29.1",8948,0,0,0,0,0,0
"2023-05-26 14:48:29.15",8949,0,0,0,0,0,0
"2023-05-26 14:48:29.2",8950,0,0,0,0,0,0
"2023-05-26 14:48:29.25",8951,0,0,0,0,0,0
"2023-05-26 14:48:29.3",8952,0,0,0,0,0,0
"2023-05-26 14:48:29.35",8953,0,0,0,0,0,0
"2023-05-26 14:48:29.4",8954,0,0,0,0,0,0
"2023-05-26 14:48:29.45",8955,0,0,0,0,0,0
"2023-05-26 14:48:29.5",8956,0,0,0,0,0,0
"2023-05-26 14:48:29.55",8957,0,0,0,0,0,0
"2023-05-26 14:48:29.6",8958,0,0,0,0,0,0
"2023-05-26 14:48:29.65",8959,0,0,0,0,0,0
"2023-05-26 14:48:29.7",8960,0,0,0,0,0,0
"2023-05-26 14:48:29.75",8961,0,0,0,0,0,0
"2023-05-26 14:48:29.8",8962,0,0,0,0,0,0
"2023-05-26 14:48:29.85",8963,0,0,0,0,0,0
"2023-05-26 14:48:29.9",8964,0,0,0,0,0,0
"2023-05-26 14:48:29.95",8965,0,0,0,0,0,0
"2023-05-26 14:48:30",8966,0,0,0,0,0,0
"2023-05-26 14:48:30.05",8967,0,0,0,0,0,0
"2023-05-26 14:48:30.1",8968,0,0,0,0,0,0
"2023-05-26 14:48:30.15",8969,0,0,0,0,0,0
"2023-05-26 14:48:30.2",8970,0,0,0,0,0,0
"2023-05-26 14:48:30.25",8971,0,0,0,0,0,0
"2023-05-26 14:48:30.3",8972,0,0,0,0,0,0
"2023-05-26 14:48:30.35",8973,0,0,0,0,0,0
"2023-05-26 14:48:30.4",8974,0,0,0,0,0,0
"2023-05-26 14:48:30.45",8975,0,0,0,0,0,0
"2023-05-26 14:48:30.5",8976,0,0,0,0,0,0
"2023-05-26 14:48:30.55",8977,0,0,0,0,0,0
"2023-05-26 14:48:30.6",8978,0,0,0,0,0,0
"2023-05-26 14:48:30.65",8979,0,0,0,0,0,0
"2023-05-26 14:48:30.7",8980,0,0,0,0,0,0
"2023-05-26 14:48:30.75",8981,0,0,0,0,0,0
"2023-05-26 14:48:30.8",8982,0,0,0,0,0,0
"2023-05-26 14:48:30.85",8983,0,0,0,0,0,0
"2023-05-26 14:48:30.9",8984,0,0,0,0,0,0
"2023-05-26 14:48:30.95",8985,0,0,0,0,0,0
"2023-05-26 14:48:31",8986,0,0,0,0,0,0
"2023-05-26 14:48:31.05",8987,0,0,0,0,0,0
"2023-05-26 14:48:31.1",8988,0,0,0,0,0,0
"2023-05-26 14:48:31.15",8989,0,0,0,0,0,0
"2023-05-26 14:48:31.2",8990,0,0,0,0,0,0
"2023-05-26 14:48:31.25",8991,0,0,0,0,0,0
"2023-05-26 14:48:31.3",8992,0,0,0,0,0,0
"2023-05-26 14:48:31.35",8993,0,0,0,0,0,0
"2023-05-26 14:48:31.4",8994,0,0,0,0,0,0
"2023-05-26 14:48:31.45",8995,0,0,0,0,0,0
"2023-05-26 14:48:31.5",8996,0,0,0,0,0,0
"2023-05-26 14:48:31.55",8997,0,0,0,0,0,0
"2023-05-26 14:48:31.6",8998,0,0,0,0,0,0
"2023-05-26 14:48:31.65",8999,0,0,0,0,0,0
"2023-05-26 14:48:31.7",9000,0,0,0,0,0,0
"2023-05-26 14:48:31.75",9001,0,0,0,0,0,0
"2023-05-26 14:48:31.8",9002,0,0,0,0,0,0
"2023-05-26 14:48:31.85",9003,0,0,0,0,0,0
"2023-05-26 14:48:31.9",9004,0,0,0,0,0,0
"2023-05-26 14:48:31.95",9005,0,0,0,0,0,0
"2023-05-26 14:48:32",9006,0,0,0,0,0,0
"2023-05-26 14:48:32.05",9007,0,0,0,0,0,0
"2023-05-26 14:48:32.1",9008,0,0,0,0,0,0
"2023-05-26 14:48:32.15",9009,0,0,0,0,0,0
"2023-05-26 14:48:32.2",9010,0,0,0,0,0,0
"2023-05-26 14:48:32.25",9011,0,0,0,0,0,0
"2023-05-26 14:48:32.3",9012,0,0,0,0,0,0
"2023-05-26 14:48:32.35",9013,0,0,0,0,0,0
"2023-05-26 14:48:32.4",9014,0,0,0,0,0,0
"2023-05-26 14:48:32.45",9015,0,0,0,0,0,0
"2023-05-26 14:48:32.5",9016,0,0,0,0,0,0
"2023-05-26 14:48:32.55",9017,0,0,0,0,0,0
"2023-05-26 14:48:32.6",9018,0,0,0,0,0,0
"2023-05-26 14:48:32.65",9019,0,0,0,0,0,0
"2023-05-26 14:48:32.7",9020,0,0,0,0,0,0
"2023-05-26 14:48:32.75",9021,0,0,0,0,0,0
"2023-05-26 14:48:32.8",9022,0,0,0,0,0,0
"2023-05-26 14:48:32.85",9023,0,0,0,0,0,0
"2023-05-26 14:48:32.9",9024,0,0,0,0,0,0
"2023-05-26 14:48:32.95",9025,0,0,0,0,0,0
"2023-05-26 14:48:33",9026,0,0,0,0,0,0
"2023-05-26 14:48:33.05",9027,0,0,0,0,0,0
"2023-05-26 14:48:33.1",9028,0,0,0,0,0,0
"2023-05-26 14:48:33.15",9029,0,0,0,0,0,0
"2023-05-26 14:48:33.2",9030,0,0,0,0,0,0
"2023-05-26 14:48:33.25",9031,0,0,0,0,0,0
"2023-05-26 14:48:33.3",9032,0,0,0,0,0,0
"2023-05-26 14:48:33.35",9033,0,0,0,0,0,0
"2023-05-26 14:48:33.4",9034,0,0,0,0,0,0
"2023-05-26 14:48:33.45",9035,0,0,0,0,0,0
"2023-05-26 14:48:33.5",9036,0,0,0,0,0,0
"2023-05-26 14:48:33.55",9037,0,0,0,0,0,0
"2023-05-26 14:48:33.6",9038,0,0,0,0,0,0
"2023-05-26 14:48:33.65",9039,0,0,0,0,0,0
"2023-05-26 14:48:33.7",9040,0,0,0,0,0,0
"2023-05-26 14:48:33.75",9041,0,0,0,0,0,0
"2023-05-26 14:48:33.8",9042,0,0,0,0,0,0
"2023-05-26 14:48:33.85",9043,0,0,0,0,0,0
"2023-05-26 14:48:33.9",9044,0,0,0,0,0,0
"2023-05-26 14:48:33.95",9045,0,0,0,0,0,0
"2023-05-26 14:48:34",9046,0,0,0,0,0,0
"2023-05-26 14:48:34.05",9047,0,0,0,0,0,0
"2023-05-26 14:48:34.1",9048,0,0,0,0,0,0
"2023-05-26 14:48:34.15",9049,0,0,0,0,0,0
"2023-05-26 14:48:34.2",9050,0,0,0,0,0,0
"2023-05-26 14:48:34.25",9051,0,0,0,0,0,0
"2023-05-26 14:48:34.3",9052,0,0,0,0,0,0
"2023-05-26 14:48:34.35",9053,0,0,0,0,0,0
"2023-05-26 14:48:34.4",9054,0,0,0,0,0,0
"2023-05-26 14:48:34.45",9055,0,0,0,0,0,0
"2023-05-26 14:48:34.5",9056,0,0,0,0,0,0
"2023-05-26 14:48:34.55",9057,0,0,0,0,0,0
"2023-05-26 14:48:34.6",9058,0,0,0,0,0,0
"2023-05-26 14:48:34.65",9059,0,0,0,0,0,0
"2023-05-26 14:48:34.7",9060,0,0,0,0,0,0
"2023-05-26 14:48:34.75",9061,0,0,0,0,0,0
"2023-05-26 14:48:34.8",9062,0,0,0,0,0,0
"2023-05-26 14:48:34.85",9063,0,0,0,0,0,0
"2023-05-26 14:48:34.9",9064,0,0,0,0,0,0
"2023-05-26 14:48:34.95",9065,0,0,0,0,0,0
"2023-05-26 14:48:35",9066,0,0,0,0,0,0
"2023-05-26 14:48:35.05",9067,0,0,0,0,0,0
"2023-05-26 14:48:35.1",9068,0,0,0,0,0,0
"2023-05-26 14:48:35.15",9069,0,0,0,0,0,0
"2023-05-26 14:48:35.2",9070,0,0,0,0,0,0
"2023-05-26 14:48:35.25",9071,0,0,0,0,0,0
"2023-05-26 14:48:35.3",9072,0,0,0,0,0,0
"2023-05-26 14:48:35.35",9073,0,0,0,0,0,0
"2023-05-26 14:48:35.4",9074,0,0,0,0,0,0
"2023-05-26 14:48:35.45",9075,0,0,0,0,0,0
"2023-05-26 14:48:35.5",9076,0,0,0,0,0,0
"2023-05-26 14:48:35.55",9077,0,0,0,0,0,0
"2023-05-26 14:48:35.6",9078,0,0,0,0,0,0
"2023-05-26 14:48:35.65",9079,0,0,0,0,0,0
"2023-05-26 14:48:35.7",9080,0,0,0,0,0,0
"2023-05-26 14:48:35.75",9081,0,0,0,0,0,0
"2023-05-26 14:48:35.8",9082,0,0,0,0,0,0
"2023-05-26 14:48:35.85",9083,0,0,0,0,0,0
"2023-05-26 14:48:35.9",9084,0,0,0,0,0,0
"2023-05-26 14:48:35.95",9085,0,0,0,0,0,0
"2023-05-26 14:48:36",9086,0,0,0,0,0,0
"2023-05-26 14:48:36.05",9087,0,0,0,0,0,0
"2023-05-26 14:48:36.1",9088,0,0,0,0,0,0
"2023-05-26 14:48:36.15",9089,0,0,0,0,0,0
"2023-05-26 14:48:36.2",9090,0,0,0,0,0,0
"2023-05-26 14:48:36.25",9091,0,0,0,0,0,0
"2023-05-26 14:48:36.3",9092,0,0,0,0,0,0
"2023-05-26 14:48:36.35",9093,0,0,0,0,0,0
"2023-05-26 14:48:36.4",9094,0,0,0,0,0,0
"2023-05-26 14:48:36.45",9095,0,0,0,0,0,0
"2023-05-26 14:48:36.5",9096,0,0,0,0,0,0
"2023-05-26 14:48:36.55",9097,0,0,0,0,0,0
"2023-05-26 14:48:36.6",9098,0,0,0,0,0,0
"2023-05-26 14:48:36.65",9099,0,0,0,0,0,0
"2023-05-26 14:48:36.7",9100,0,0,0,0,0,0
"2023-05-26 14:48:36.75",9101,0,0,0,0,0,0
"2023-05-26 14:48:36.8",9102,0,0,0,0,0,0
"2023-05-26 14:48:36.85",9103,0,0,0,0,0,0
"2023-05-26 14:48:36.9",9104,0,0,0,0,0,0
"2023-05-26 14:48:36.95",9105,0,0,0,0,0,0
"2023-05-26 14:48:37",9106,0,0,0,0,0,0
"2023-05-26 14:48:37.05",9107,0,0,0,0,0,0
"2023-05-26 14:48:37.1",9108,0,0,0,0,0,0
"2023-05-26 14:48:37.15",9109,0,0,0,0,0,0
"2023-05-26 14:48:37.2",9110,0,0,0,0,0,0
"2023-05-26 14:48:37.25",9111,0,0,0,0,0,0
"2023-05-26 14:48:37.3",9112,0,0,0,0,0,0
"2023-05-26 14:48:37.35",9113,0,0,0,0,0,0
"2023-05-26 14:48:37.4",9114,0,0,0,0,0,0
"2023-05-26 14:48:37.45",9115,0,0,0,0,0,0
"2023-05-26 14:48:37.5",9116,0,0,0,0,0,0
"2023-05-26 14:48:37.55",9117,0,0,0,0,0,0
"2023-05-26 14:48:37.6",9118,0,0,0,0,0,0
"2023-05-26 14:48:37.65",9119,0,0,0,0,0,0
"2023-05-26 14:48:37.7",9120,0,0,0,0,0,0
"2023-05-26 14:48:37.75",9121,0,0,0,0,0,0
"2023-05-26 14:48:37.8",9122,0,0,0,0,0,0
"2023-05-26 14:48:37.85",9123,0,0,0,0,0,0
"2023-05-26 14:48:37.9",9124,0,0,0,0,0,0
"2023-05-26 14:48:37.95",9125,0,0,0,0,0,0
"2023-05-26 14:48:38",9126,0,0,0,0,0,0
"2023-05-26 14:48:38.05",9127,0,0,0,0,0,0
"2023-05-26 14:48:38.1",9128,0,0,0,0,0,0
"2023-05-26 14:48:38.15",9129,0,0,0,0,0,0
"2023-05-26 14:48:38.2",9130,0,0,0,0,0,0
"2023-05-26 14:48:38.25",9131,0,0,0,0,0,0
"2023-05-26 14:48:38.3",9132,0,0,0,0,0,0
"2023-05-26 14:48:38.35",9133,0,0,0,0,0,0
"2023-05-26 14:48:38.4",9134,0,0,0,0,0,0
"2023-05-26 14:48:38.45",9135,0,0,0,0,0,0
"2023-05-26 14:48:38.5",9136,0,0,0,0,0,0
"2023-05-26 14:48:38.55",9137,0,0,0,0,0,0
"2023-05-26 14:48:38.6",9138,0,0,0,0,0,0
"2023-05-26 14:48:38.65",9139,0,0,0,0,0,0
"2023-05-26 14:48:38.7",9140,0,0,0,0,0,0
"2023-05-26 14:48:38.75",9141,0,0,0,0,0,0
"2023-05-26 14:48:38.8",9142,0,0,0,0,0,0
"2023-05-26 14:48:38.85",9143,0,0,0,0,0,0
"2023-05-26 14:48:38.9",9144,0,0,0,0,0,0
"2023-05-26 14:48:38.95",9145,0,0,0,0,0,0
"2023-05-26 14:48:39",9146,0,0,0,0,0,0
"2023-05-26 14:48:39.05",9147,0,0,0,0,0,0
"2023-05-26 14:48:39.1",9148,0,0,0,0,0,0
"2023-05-26 14:48:39.15",9149,0,0,0,0,0,0
"2023-05-26 14:48:39.2",9150,0,0,0,0,0,0
"2023-05-26 14:48:39.25",9151,0,0,0,0,0,0
"2023-05-26 14:48:39.3",9152,0,0,0,0,0,0
"2023-05-26 14:48:39.35",9153,0,0,0,0,0,0
"2023-05-26 14:48:39.4",9154,0,0,0,0,0,0
"2023-05-26 14:48:39.45",9155,0,0,0,0,0,0
"2023-05-26 14:48:39.5",9156,0,0,0,0,0,0
"2023-05-26 14:48:39.55",9157,0,0,0,0,0,0
"2023-05-26 14:48:39.6",9158,0,0,0,0,0,0
"2023-05-26 14:48:39.65",9159,0,0,0,0,0,0
"2023-05-26 14:48:39.7",9160,0,0,0,0,0,0
"2023-05-26 14:48:39.75",9161,0,0,0,0,0,0
"2023-05-26 14:48:39.8",9162,0,0,0,0,0,0
"2023-05-26 14:48:39.85",9163,0,0,0,0,0,0
"2023-05-26 14:48:39.9",9164,0,0,0,0,0,0
"2023-05-26 14:48:39.95",9165,0,0,0,0,0,0
"2023-05-26 14:48:40",9166,0,0,0,0,0,0
"2023-05-26 14:48:40.05",9167,0,0,0,0,0,0
"2023-05-26 14:48:40.1",9168,0,0,0,0,0,0
"2023-05-26 14:48:40.15",9169,0,0,0,0,0,0
"2023-05-26 14:48:40.2",9170,0,0,0,0,0,0
"2023-05-26 14:48:40.25",9171,0,0,0,0,0,0
"2023-05-26 14:48:40.3",9172,0,0,0,0,0,0
"2023-05-26 14:48:40.35",9173,0,0,0,0,0,0
"2023-05-26 14:48:40.4",9174,0,0,0,0,0,0
"2023-05-26 14:48:40.45",9175,0,0,0,0,0,0
"2023-05-26 14:48:40.5",9176,0,0,0,0,0,0
"2023-05-26 14:48:40.55",9177,0,0,0,0,0,0
"2023-05-26 14:48:40.6",9178,0,0,0,0,0,0
"2023-05-26 14:48:40.65",9179,0,0,0,0,0,0
"2023-05-26 14:48:40.7",9180,0,0,0,0,0,0
"2023-05-26 14:48:40.75",9181,0,0,0,0,0,0
"2023-05-26 14:48:40.8",9182,0,0,0,0,0,0
"2023-05-26 14:48:40.85",9183,0,0,0,0,0,0
"2023-05-26 14:48:40.9",9184,0,0,0,0,0,0
"2023-05-26 14:48:40.95",9185,0,0,0,0,0,0
"2023-05-26 14:48:41",9186,0,0,0,0,0,0
"2023-05-26 14:48:41.05",9187,0,0,0,0,0,0
"2023-05-26 14:48:41.1",9188,0,0,0,0,0,0
"2023-05-26 14:48:41.15",9189,0,0,0,0,0,0
"2023-05-26 14:48:41.2",9190,0,0,0,0,0,0
"2023-05-26 14:48:41.25",9191,0,0,0,0,0,0
"2023-05-26 14:48:41.3",9192,0,0,0,0,0,0
"2023-05-26 14:48:41.35",9193,0,0,0,0,0,0
"2023-05-26 14:48:41.4",9194,0,0,0,0,0,0
"2023-05-26 14:48:41.45",9195,0,0,0,0,0,0
"2023-05-26 14:48:41.5",9196,0,0,0,0,0,0
"2023-05-26 14:48:41.55",9197,0,0,0,0,0,0
"2023-05-26 14:48:41.6",9198,0,0,0,0,0,0
"2023-05-26 14:48:41.65",9199,0,0,0,0,0,0
"2023-05-26 14:48:41.7",9200,0,0,0,0,0,0
"2023-05-26 14:48:41.75",9201,0,0,0,0,0,0
"2023-05-26 14:48:41.8",9202,0,0,0,0,0,0
"2023-05-26 14:48:41.85",9203,0,0,0,0,0,0
"2023-05-26 14:48:41.9",9204,0,0,0,0,0,0
"2023-05-26 14:48:41.95",9205,0,0,0,0,0,0
"2023-05-26 14:48:42",9206,0,0,0,0,0,0
"2023-05-26 14:48:42.05",9207,0,0,0,0,0,0
"2023-05-26 14:48:42.1",9208,0,0,0,0,0,0
"2023-05-26 14:48:42.15",9209,0,0,0,0,0,0
"2023-05-26 14:48:42.2",9210,0,0,0,0,0,0
"2023-05-26 14:48:42.25",9211,0,0,0,0,0,0
"2023-05-26 14:48:42.3",9212,0,0,0,0,0,0
"2023-05-26 14:48:42.35",9213,0,0,0,0,0,0
"2023-05-26 14:48:42.4",9214,0,0,0,0,0,0
"2023-05-26 14:48:42.45",9215,0,0,0,0,0,0
"2023-05-26 14:48:42.5",9216,0,0,0,0,0,0
"2023-05-26 14:48:42.55",9217,0,0,0,0,0,0
"2023-05-26 14:48:42.6",9218,0,0,0,0,0,0
"2023-05-26 14:48:42.65",9219,0,0,0,0,0,0
"2023-05-26 14:48:42.7",9220,0,0,0,0,0,0
"2023-05-26 14:48:42.75",9221,0,0,0,0,0,0
"2023-05-26 14:48:42.8",9222,0,0,0,0,0,0
"2023-05-26 14:48:42.85",9223,0,0,0,0,0,0
"2023-05-26 14:48:42.9",9224,0,0,0,0,0,0
"2023-05-26 14:48:42.95",9225,0,0,0,0,0,0
"2023-05-26 14:48:43",9226,0,0,0,0,0,0
"2023-05-26 14:48:43.05",9227,0,0,0,0,0,0
"2023-05-26 14:48:43.1",9228,0,0,0,0,0,0
"2023-05-26 14:48:43.15",9229,0,0,0,0,0,0
"2023-05-26 14:48:43.2",9230,0,0,0,0,0,0
"2023-05-26 14:48:43.25",9231,0,0,0,0,0,0
"2023-05-26 14:48:43.3",9232,0,0,0,0,0,0
"2023-05-26 14:48:43.35",9233,0,0,0,0,0,0
"2023-05-26 14:48:43.4",9234,0,0,0,0,0,0
"2023-05-26 14:48:43.45",9235,0,0,0,0,0,0
"2023-05-26 14:48:43.5",9236,0,0,0,0,0,0
"2023-05-26 14:48:43.55",9237,0,0,0,0,0,0
"2023-05-26 14:48:43.6",9238,0,0,0,0,0,0
"2023-05-26 14:48:43.65",9239,0,0,0,0,0,0
"2023-05-26 14:48:43.7",9240,0,0,0,0,0,0
"2023-05-26 14:48:43.75",9241,0,0,0,0,0,0
"2023-05-26 14:48:43.8",9242,0,0,0,0,0,0
"2023-05-26 14:48:43.85",9243,0,0,0,0,0,0
"2023-05-26 14:48:43.9",9244,0,0,0,0,0,0
"2023-05-26 14:48:43.95",9245,0,0,0,0,0,0
"2023-05-26 14:48:44",9246,0,0,0,0,0,0
"2023-05-26 14:48:44.05",9247,0,0,0,0,0,0
"2023-05-26 14:48:44.1",9248,0,0,0,0,0,0
"2023-05-26 14:48:44.15",9249,0,0,0,0,0,0
"2023-05-26 14:48:44.2",9250,0,0,0,0,0,0
"2023-05-26 14:48:44.25",9251,0,0,0,0,0,0
"2023-05-26 14:48:44.3",9252,0,0,0,0,0,0
"2023-05-26 14:48:44.35",9253,0,0,0,0,0,0
"2023-05-26 14:48:44.4",9254,0,0,0,0,0,0
"2023-05-26 14:48:44.45",9255,0,0,0,0,0,0
"2023-05-26 14:48:44.5",9256,0,0,0,0,0,0
"2023-05-26 14:48:44.55",9257,0,0,0,0,0,0
"2023-05-26 14:48:44.6",9258,0,0,0,0,0,0
"2023-05-26 14:48:44.65",9259,0,0,0,0,0,0
"2023-05-26 14:48:44.7",9260,0,0,0,0,0,0
"2023-05-26 14:48:44.75",9261,0,0,0,0,0,0
"2023-05-26 14:48:44.8",9262,0,0,0,0,0,0
"2023-05-26 14:48:44.85",9263,0,0,0,0,0,0
"2023-05-26 14:48:44.9",9264,0,0,0,0,0,0
"2023-05-26 14:48:44.95",9265,0,0,0,0,0,0
"2023-05-26 14:48:45",9266,0,0,0,0,0,0
"2023-05-26 14:48:45.05",9267,0,0,0,0,0,0
"2023-05-26 14:48:45.1",9268,0,0,0,0,0,0
"2023-05-26 14:48:45.15",9269,0,0,0,0,0,0
"2023-05-26 14:48:45.2",9270,0,0,0,0,0,0
"2023-05-26 14:48:45.25",9271,0,0,0,0,0,0
"2023-05-26 14:48:45.3",9272,0,0,0,0,0,0
"2023-05-26 14:48:45.35",9273,0,0,0,0,0,0
"2023-05-26 14:48:45.4",9274,0,0,0,0,0,0
"2023-05-26 14:48:45.45",9275,0,0,0,0,0,0
"2023-05-26 14:48:45.5",9276,0,0,0,0,0,0
"2023-05-26 14:48:45.55",9277,0,0,0,0,0,0
"2023-05-26 14:48:45.6",9278,0,0,0,0,0,0
"2023-05-26 14:48:45.65",9279,0,0,0,0,0,0
"2023-05-26 14:48:45.7",9280,0,0,0,0,0,0
"2023-05-26 14:48:45.75",9281,0,0,0,0,0,0
"2023-05-26 14:48:45.8",9282,0,0,0,0,0,0
"2023-05-26 14:48:45.85",9283,0,0,0,0,0,0
"2023-05-26 14:48:45.9",9284,0,0,0,0,0,0
"2023-05-26 14:48:45.95",9285,0,0,0,0,0,0
"2023-05-26 14:48:46",9286,0,0,0,0,0,0
"2023-05-26 14:48:46.05",9287,0,0,0,0,0,0
"2023-05-26 14:48:46.1",9288,0,0,0,0,0,0
"2023-05-26 14:48:46.15",9289,0,0,0,0,0,0
"2023-05-26 14:48:46.2",9290,0,0,0,0,0,0
"2023-05-26 14:48:46.25",9291,0,0,0,0,0,0
"2023-05-26 14:48:46.3",9292,0,0,0,0,0,0
"2023-05-26 14:48:46.35",9293,0,0,0,0,0,0
"2023-05-26 14:48:46.4",9294,0,0,0,0,0,0
"2023-05-26 14:48:46.45",9295,0,0,0,0,0,0
"2023-05-26 14:48:46.5",9296,0,0,0,0,0,0
"2023-05-26 14:48:46.55",9297,0,0,0,0,0,0
"2023-05-26 14:48:46.6",9298,0,0,0,0,0,0
"2023-05-26 14:48:46.65",9299,0,0,0,0,0,0
"2023-05-26 14:48:46.7",9300,0,0,0,0,0,0
"2023-05-26 14:48:46.75",9301,0,0,0,0,0,0
"2023-05-26 14:48:46.8",9302,0,0,0,0,0,0
"2023-05-26 14:48:46.85",9303,0,0,0,0,0,0
"2023-05-26 14:48:46.9",9304,0,0,0,0,0,0
"2023-05-26 14:48:46.95",9305,0,0,0,0,0,0
"2023-05-26 14:48:47",9306,0,0,0,0,0,0
"2023-05-26 14:48:47.05",9307,0,0,0,0,0,0
"2023-05-26 14:48:47.1",9308,0,0,0,0,0,0
"2023-05-26 14:48:47.15",9309,0,0,0,0,0,0
"2023-05-26 14:48:47.2",9310,0,0,0,0,0,0
"2023-05-26 14:48:47.25",9311,0,0,0,0,0,0
"2023-05-26 14:48:47.3",9312,0,0,0,0,0,0
"2023-05-26 14:48:47.35",9313,0,0,0,0,0,0
"2023-05-26 14:48:47.4",9314,0,0,0,0,0,0
