"TOA5","11167","CR1000X","11167","CR1000X.Std.03.02","$*$#$#$*$$.$#$","7948","WSTable"
"TIMESTAMP","RECORD","fWSV1","fWSV2","fWSV3","fWSC","iWSDiag","iWSValue"
"TS","RN","m/s","m/s","m/s","DegC","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-26 14:18:50.8",446,0,0,0,0,0,0
"2023-05-26 14:18:50.85",447,0,0,0,0,0,0
"2023-05-26 14:18:50.9",448,0,0,0,0,0,0
"2023-05-26 14:18:50.95",449,0,0,0,0,0,0
"2023-05-26 14:18:51",450,0,0,0,0,0,0
"2023-05-26 14:18:51.05",451,0,0,0,0,0,0
"2023-05-26 14:18:51.1",452,0,0,0,0,0,0
"2023-05-26 14:18:51.15",453,0,0,0,0,0,0
"2023-05-26 14:18:51.2",454,0,0,0,0,0,0
"2023-05-26 14:18:51.25",455,0,0,0,0,0,0
"2023-05-26 14:18:51.3",456,0,0,0,0,0,0
"2023-05-26 14:18:51.35",457,0,0,0,0,0,0
"2023-05-26 14:18:51.4",458,0,0,0,0,0,0
"2023-05-26 14:18:51.45",459,0,0,0,0,0,0
"2023-05-26 14:18:51.5",460,0,0,0,0,0,0
"2023-05-26 14:18:51.55",461,0,0,0,0,0,0
"2023-05-26 14:18:51.6",462,0,0,0,0,0,0
"2023-05-26 14:18:51.65",463,0,0,0,0,0,0
"2023-05-26 14:18:51.7",464,0,0,0,0,0,0
"2023-05-26 14:18:51.75",465,0,0,0,0,0,0
"2023-05-26 14:18:51.8",466,0,0,0,0,0,0
"2023-05-26 14:18:51.85",467,0,0,0,0,0,0
"2023-05-26 14:18:51.9",468,0,0,0,0,0,0
"2023-05-26 14:18:51.95",469,0,0,0,0,0,0
"2023-05-26 14:18:52",470,0,0,0,0,0,0
"2023-05-26 14:18:52.05",471,0,0,0,0,0,0
"2023-05-26 14:18:52.1",472,0,0,0,0,0,0
"2023-05-26 14:18:52.15",473,0,0,0,0,0,0
"2023-05-26 14:18:52.2",474,0,0,0,0,0,0
"2023-05-26 14:18:52.25",475,0,0,0,0,0,0
"2023-05-26 14:18:52.3",476,0,0,0,0,0,0
"2023-05-26 14:18:52.35",477,0,0,0,0,0,0
"2023-05-26 14:18:52.4",478,0,0,0,0,0,0
"2023-05-26 14:18:52.45",479,0,0,0,0,0,0
"2023-05-26 14:18:52.5",480,0,0,0,0,0,0
"2023-05-26 14:18:52.55",481,0,0,0,0,0,0
"2023-05-26 14:18:52.6",482,0,0,0,0,0,0
"2023-05-26 14:18:52.65",483,0,0,0,0,0,0
"2023-05-26 14:18:52.7",484,0,0,0,0,0,0
"2023-05-26 14:18:52.75",485,0,0,0,0,0,0
"2023-05-26 14:18:52.8",486,0,0,0,0,0,0
"2023-05-26 14:18:52.85",487,0,0,0,0,0,0
"2023-05-26 14:18:52.9",488,0,0,0,0,0,0
"2023-05-26 14:18:52.95",489,0,0,0,0,0,0
"2023-05-26 14:18:53",490,0,0,0,0,0,0
"2023-05-26 14:18:53.05",491,0,0,0,0,0,0
"2023-05-26 14:18:53.1",492,0,0,0,0,0,0
"2023-05-26 14:18:53.15",493,0,0,0,0,0,0
"2023-05-26 14:18:53.2",494,0,0,0,0,0,0
"2023-05-26 14:18:53.25",495,0,0,0,0,0,0
"2023-05-26 14:18:53.3",496,0,0,0,0,0,0
"2023-05-26 14:18:53.35",497,0,0,0,0,0,0
"2023-05-26 14:18:53.4",498,0,0,0,0,0,0
"2023-05-26 14:18:53.45",499,0,0,0,0,0,0
"2023-05-26 14:18:53.5",500,0,0,0,0,0,0
"2023-05-26 14:18:53.55",501,0,0,0,0,0,0
"2023-05-26 14:18:53.6",502,0,0,0,0,0,0
"2023-05-26 14:18:53.65",503,0,0,0,0,0,0
"2023-05-26 14:18:53.7",504,0,0,0,0,0,0
"2023-05-26 14:18:53.75",505,0,0,0,0,0,0
"2023-05-26 14:18:53.8",506,0,0,0,0,0,0
"2023-05-26 14:18:53.85",507,0,0,0,0,0,0
"2023-05-26 14:18:53.9",508,0,0,0,0,0,0
"2023-05-26 14:18:53.95",509,0,0,0,0,0,0
"2023-05-26 14:18:54",510,0,0,0,0,0,0
"2023-05-26 14:18:54.05",511,0,0,0,0,0,0
"2023-05-26 14:18:54.1",512,0,0,0,0,0,0
"2023-05-26 14:18:54.15",513,0,0,0,0,0,0
"2023-05-26 14:18:54.2",514,0,0,0,0,0,0
"2023-05-26 14:18:54.25",515,0,0,0,0,0,0
"2023-05-26 14:18:54.3",516,0,0,0,0,0,0
"2023-05-26 14:18:54.35",517,0,0,0,0,0,0
"2023-05-26 14:18:54.4",518,0,0,0,0,0,0
"2023-05-26 14:18:54.45",519,0,0,0,0,0,0
"2023-05-26 14:18:54.5",520,0,0,0,0,0,0
"2023-05-26 14:18:54.55",521,0,0,0,0,0,0
"2023-05-26 14:18:54.6",522,0,0,0,0,0,0
"2023-05-26 14:18:54.65",523,0,0,0,0,0,0
"2023-05-26 14:18:54.7",524,0,0,0,0,0,0
"2023-05-26 14:18:54.75",525,0,0,0,0,0,0
"2023-05-26 14:18:54.8",526,0,0,0,0,0,0
"2023-05-26 14:18:54.85",527,0,0,0,0,0,0
"2023-05-26 14:18:54.9",528,0,0,0,0,0,0
"2023-05-26 14:18:54.95",529,0,0,0,0,0,0
"2023-05-26 14:18:55",530,0,0,0,0,0,0
"2023-05-26 14:18:55.05",531,0,0,0,0,0,0
"2023-05-26 14:18:55.1",532,0,0,0,0,0,0
"2023-05-26 14:18:55.15",533,0,0,0,0,0,0
"2023-05-26 14:18:55.2",534,0,0,0,0,0,0
"2023-05-26 14:18:55.25",535,0,0,0,0,0,0
"2023-05-26 14:18:55.3",536,0,0,0,0,0,0
"2023-05-26 14:18:55.35",537,0,0,0,0,0,0
"2023-05-26 14:18:55.4",538,0,0,0,0,0,0
"2023-05-26 14:18:55.45",539,0,0,0,0,0,0
"2023-05-26 14:18:55.5",540,0,0,0,0,0,0
"2023-05-26 14:18:55.55",541,0,0,0,0,0,0
"2023-05-26 14:18:55.6",542,0,0,0,0,0,0
"2023-05-26 14:18:55.65",543,0,0,0,0,0,0
"2023-05-26 14:18:55.7",544,0,0,0,0,0,0
"2023-05-26 14:18:55.75",545,0,0,0,0,0,0
"2023-05-26 14:18:55.8",546,0,0,0,0,0,0
"2023-05-26 14:18:55.85",547,0,0,0,0,0,0
"2023-05-26 14:18:55.9",548,0,0,0,0,0,0
"2023-05-26 14:18:55.95",549,0,0,0,0,0,0
"2023-05-26 14:18:56",550,0,0,0,0,0,0
"2023-05-26 14:18:56.05",551,0,0,0,0,0,0
"2023-05-26 14:18:56.1",552,0,0,0,0,0,0
"2023-05-26 14:18:56.15",553,0,0,0,0,0,0
"2023-05-26 14:18:56.2",554,0,0,0,0,0,0
"2023-05-26 14:18:56.25",555,0,0,0,0,0,0
"2023-05-26 14:18:56.3",556,0,0,0,0,0,0
"2023-05-26 14:18:56.35",557,0,0,0,0,0,0
"2023-05-26 14:18:56.4",558,0,0,0,0,0,0
"2023-05-26 14:18:56.45",559,0,0,0,0,0,0
"2023-05-26 14:18:56.5",560,0,0,0,0,0,0
"2023-05-26 14:18:56.55",561,0,0,0,0,0,0
"2023-05-26 14:18:56.6",562,0,0,0,0,0,0
"2023-05-26 14:18:56.65",563,0,0,0,0,0,0
"2023-05-26 14:18:56.7",564,0,0,0,0,0,0
"2023-05-26 14:18:56.75",565,0,0,0,0,0,0
"2023-05-26 14:18:56.8",566,0,0,0,0,0,0
"2023-05-26 14:18:56.85",567,0,0,0,0,0,0
"2023-05-26 14:18:56.9",568,0,0,0,0,0,0
"2023-05-26 14:18:56.95",569,0,0,0,0,0,0
"2023-05-26 14:18:57",570,0,0,0,0,0,0
"2023-05-26 14:18:57.05",571,0,0,0,0,0,0
"2023-05-26 14:18:57.1",572,0,0,0,0,0,0
"2023-05-26 14:18:57.15",573,0,0,0,0,0,0
"2023-05-26 14:18:57.2",574,0,0,0,0,0,0
"2023-05-26 14:18:57.25",575,0,0,0,0,0,0
"2023-05-26 14:18:57.3",576,0,0,0,0,0,0
"2023-05-26 14:18:57.35",577,0,0,0,0,0,0
"2023-05-26 14:18:57.4",578,0,0,0,0,0,0
"2023-05-26 14:18:57.45",579,0,0,0,0,0,0
"2023-05-26 14:18:57.5",580,0,0,0,0,0,0
"2023-05-26 14:18:57.55",581,0,0,0,0,0,0
"2023-05-26 14:18:57.6",582,0,0,0,0,0,0
"2023-05-26 14:18:57.65",583,0,0,0,0,0,0
"2023-05-26 14:18:57.7",584,0,0,0,0,0,0
"2023-05-26 14:18:57.75",585,0,0,0,0,0,0
"2023-05-26 14:18:57.8",586,0,0,0,0,0,0
"2023-05-26 14:18:57.85",587,0,0,0,0,0,0
"2023-05-26 14:18:57.9",588,0,0,0,0,0,0
"2023-05-26 14:18:57.95",589,0,0,0,0,0,0
"2023-05-26 14:18:58",590,0,0,0,0,0,0
"2023-05-26 14:18:58.05",591,0,0,0,0,0,0
"2023-05-26 14:18:58.1",592,0,0,0,0,0,0
"2023-05-26 14:18:58.15",593,0,0,0,0,0,0
"2023-05-26 14:18:58.2",594,0,0,0,0,0,0
"2023-05-26 14:18:58.25",595,0,0,0,0,0,0
"2023-05-26 14:18:58.3",596,0,0,0,0,0,0
"2023-05-26 14:18:58.35",597,0,0,0,0,0,0
"2023-05-26 14:18:58.4",598,0,0,0,0,0,0
"2023-05-26 14:18:58.45",599,0,0,0,0,0,0
"2023-05-26 14:18:58.5",600,0,0,0,0,0,0
"2023-05-26 14:18:58.55",601,0,0,0,0,0,0
"2023-05-26 14:18:58.6",602,0,0,0,0,0,0
"2023-05-26 14:18:58.65",603,0,0,0,0,0,0
"2023-05-26 14:18:58.7",604,0,0,0,0,0,0
"2023-05-26 14:18:58.75",605,0,0,0,0,0,0
"2023-05-26 14:18:58.8",606,0,0,0,0,0,0
"2023-05-26 14:18:58.85",607,0,0,0,0,0,0
"2023-05-26 14:18:58.9",608,0,0,0,0,0,0
"2023-05-26 14:18:58.95",609,0,0,0,0,0,0
"2023-05-26 14:18:59",610,0,0,0,0,0,0
"2023-05-26 14:18:59.05",611,0,0,0,0,0,0
"2023-05-26 14:18:59.1",612,0,0,0,0,0,0
"2023-05-26 14:18:59.15",613,0,0,0,0,0,0
"2023-05-26 14:18:59.2",614,0,0,0,0,0,0
"2023-05-26 14:18:59.25",615,0,0,0,0,0,0
"2023-05-26 14:18:59.3",616,0,0,0,0,0,0
"2023-05-26 14:18:59.35",617,0,0,0,0,0,0
"2023-05-26 14:18:59.4",618,0,0,0,0,0,0
"2023-05-26 14:18:59.45",619,0,0,0,0,0,0
"2023-05-26 14:18:59.5",620,0,0,0,0,0,0
"2023-05-26 14:18:59.55",621,0,0,0,0,0,0
"2023-05-26 14:18:59.6",622,0,0,0,0,0,0
"2023-05-26 14:18:59.65",623,0,0,0,0,0,0
"2023-05-26 14:18:59.7",624,0,0,0,0,0,0
"2023-05-26 14:18:59.75",625,0,0,0,0,0,0
"2023-05-26 14:18:59.8",626,0,0,0,0,0,0
"2023-05-26 14:18:59.85",627,0,0,0,0,0,0
"2023-05-26 14:18:59.9",628,0,0,0,0,0,0
"2023-05-26 14:18:59.95",629,0,0,0,0,0,0
"2023-05-26 14:19:00",630,0,0,0,0,0,0
"2023-05-26 14:19:00.05",631,0,0,0,0,0,0
"2023-05-26 14:19:00.1",632,0,0,0,0,0,0
"2023-05-26 14:19:00.15",633,0,0,0,0,0,0
"2023-05-26 14:19:00.2",634,0,0,0,0,0,0
"2023-05-26 14:19:00.25",635,0,0,0,0,0,0
"2023-05-26 14:19:00.3",636,0,0,0,0,0,0
"2023-05-26 14:19:00.35",637,0,0,0,0,0,0
"2023-05-26 14:19:00.4",638,0,0,0,0,0,0
"2023-05-26 14:19:00.45",639,0,0,0,0,0,0
"2023-05-26 14:19:00.5",640,0,0,0,0,0,0
"2023-05-26 14:19:00.55",641,0,0,0,0,0,0
"2023-05-26 14:19:00.6",642,0,0,0,0,0,0
"2023-05-26 14:19:00.65",643,0,0,0,0,0,0
"2023-05-26 14:19:00.7",644,0,0,0,0,0,0
"2023-05-26 14:19:00.75",645,0,0,0,0,0,0
"2023-05-26 14:19:00.8",646,0,0,0,0,0,0
"2023-05-26 14:19:00.85",647,0,0,0,0,0,0
"2023-05-26 14:19:00.9",648,0,0,0,0,0,0
"2023-05-26 14:19:00.95",649,0,0,0,0,0,0
"2023-05-26 14:19:01",650,0,0,0,0,0,0
"2023-05-26 14:19:01.05",651,0,0,0,0,0,0
"2023-05-26 14:19:01.1",652,0,0,0,0,0,0
"2023-05-26 14:19:01.15",653,0,0,0,0,0,0
"2023-05-26 14:19:01.2",654,0,0,0,0,0,0
"2023-05-26 14:19:01.25",655,0,0,0,0,0,0
"2023-05-26 14:19:01.3",656,0,0,0,0,0,0
"2023-05-26 14:19:01.35",657,0,0,0,0,0,0
"2023-05-26 14:19:01.4",658,0,0,0,0,0,0
"2023-05-26 14:19:01.45",659,0,0,0,0,0,0
"2023-05-26 14:19:01.5",660,0,0,0,0,0,0
"2023-05-26 14:19:01.55",661,0,0,0,0,0,0
"2023-05-26 14:19:01.6",662,0,0,0,0,0,0
"2023-05-26 14:19:01.65",663,0,0,0,0,0,0
"2023-05-26 14:19:01.7",664,0,0,0,0,0,0
"2023-05-26 14:19:01.75",665,0,0,0,0,0,0
"2023-05-26 14:19:01.8",666,0,0,0,0,0,0
"2023-05-26 14:19:01.85",667,0,0,0,0,0,0
"2023-05-26 14:19:01.9",668,0,0,0,0,0,0
"2023-05-26 14:19:01.95",669,0,0,0,0,0,0
"2023-05-26 14:19:02",670,0,0,0,0,0,0
"2023-05-26 14:19:02.05",671,0,0,0,0,0,0
"2023-05-26 14:19:02.1",672,0,0,0,0,0,0
"2023-05-26 14:19:02.15",673,0,0,0,0,0,0
"2023-05-26 14:19:02.2",674,0,0,0,0,0,0
"2023-05-26 14:19:02.25",675,0,0,0,0,0,0
"2023-05-26 14:19:02.3",676,0,0,0,0,0,0
"2023-05-26 14:19:02.35",677,0,0,0,0,0,0
"2023-05-26 14:19:02.4",678,0,0,0,0,0,0
"2023-05-26 14:19:02.45",679,0,0,0,0,0,0
"2023-05-26 14:19:02.5",680,0,0,0,0,0,0
"2023-05-26 14:19:02.55",681,0,0,0,0,0,0
"2023-05-26 14:19:02.6",682,0,0,0,0,0,0
"2023-05-26 14:19:02.65",683,0,0,0,0,0,0
"2023-05-26 14:19:02.7",684,0,0,0,0,0,0
"2023-05-26 14:19:02.75",685,0,0,0,0,0,0
"2023-05-26 14:19:02.8",686,0,0,0,0,0,0
"2023-05-26 14:19:02.85",687,0,0,0,0,0,0
"2023-05-26 14:19:02.9",688,0,0,0,0,0,0
"2023-05-26 14:19:02.95",689,0,0,0,0,0,0
"2023-05-26 14:19:03",690,0,0,0,0,0,0
"2023-05-26 14:19:03.05",691,0,0,0,0,0,0
"2023-05-26 14:19:03.1",692,0,0,0,0,0,0
"2023-05-26 14:19:03.15",693,0,0,0,0,0,0
"2023-05-26 14:19:03.2",694,0,0,0,0,0,0
"2023-05-26 14:19:03.25",695,0,0,0,0,0,0
"2023-05-26 14:19:03.3",696,0,0,0,0,0,0
"2023-05-26 14:19:03.35",697,0,0,0,0,0,0
"2023-05-26 14:19:03.4",698,0,0,0,0,0,0
"2023-05-26 14:19:03.45",699,0,0,0,0,0,0
"2023-05-26 14:19:03.5",700,0,0,0,0,0,0
"2023-05-26 14:19:03.55",701,0,0,0,0,0,0
"2023-05-26 14:19:03.6",702,0,0,0,0,0,0
"2023-05-26 14:19:03.65",703,0,0,0,0,0,0
"2023-05-26 14:19:03.7",704,0,0,0,0,0,0
"2023-05-26 14:19:03.75",705,0,0,0,0,0,0
"2023-05-26 14:19:03.8",706,0,0,0,0,0,0
"2023-05-26 14:19:03.85",707,0,0,0,0,0,0
"2023-05-26 14:19:03.9",708,0,0,0,0,0,0
"2023-05-26 14:19:03.95",709,0,0,0,0,0,0
"2023-05-26 14:19:04",710,0,0,0,0,0,0
"2023-05-26 14:19:04.05",711,0,0,0,0,0,0
"2023-05-26 14:19:04.1",712,0,0,0,0,0,0
"2023-05-26 14:19:04.15",713,0,0,0,0,0,0
"2023-05-26 14:19:04.2",714,0,0,0,0,0,0
"2023-05-26 14:19:04.25",715,0,0,0,0,0,0
"2023-05-26 14:19:04.3",716,0,0,0,0,0,0
"2023-05-26 14:19:04.35",717,0,0,0,0,0,0
"2023-05-26 14:19:04.4",718,0,0,0,0,0,0
"2023-05-26 14:19:04.45",719,0,0,0,0,0,0
"2023-05-26 14:19:04.5",720,0,0,0,0,0,0
"2023-05-26 14:19:04.55",721,0,0,0,0,0,0
"2023-05-26 14:19:04.6",722,0,0,0,0,0,0
"2023-05-26 14:19:04.65",723,0,0,0,0,0,0
"2023-05-26 14:19:04.7",724,0,0,0,0,0,0
"2023-05-26 14:19:04.75",725,0,0,0,0,0,0
"2023-05-26 14:19:04.8",726,0,0,0,0,0,0
"2023-05-26 14:19:04.85",727,0,0,0,0,0,0
"2023-05-26 14:19:04.9",728,0,0,0,0,0,0
"2023-05-26 14:19:04.95",729,0,0,0,0,0,0
"2023-05-26 14:19:05",730,0,0,0,0,0,0
"2023-05-26 14:19:05.05",731,0,0,0,0,0,0
"2023-05-26 14:19:05.1",732,0,0,0,0,0,0
"2023-05-26 14:19:05.15",733,0,0,0,0,0,0
"2023-05-26 14:19:05.2",734,0,0,0,0,0,0
"2023-05-26 14:19:05.25",735,0,0,0,0,0,0
"2023-05-26 14:19:05.3",736,0,0,0,0,0,0
"2023-05-26 14:19:05.35",737,0,0,0,0,0,0
"2023-05-26 14:19:05.4",738,0,0,0,0,0,0
"2023-05-26 14:19:05.45",739,0,0,0,0,0,0
"2023-05-26 14:19:05.5",740,0,0,0,0,0,0
"2023-05-26 14:19:05.55",741,0,0,0,0,0,0
"2023-05-26 14:19:05.6",742,0,0,0,0,0,0
"2023-05-26 14:19:05.65",743,0,0,0,0,0,0
"2023-05-26 14:19:05.7",744,0,0,0,0,0,0
"2023-05-26 14:19:05.75",745,0,0,0,0,0,0
"2023-05-26 14:19:05.8",746,0,0,0,0,0,0
"2023-05-26 14:19:05.85",747,0,0,0,0,0,0
"2023-05-26 14:19:05.9",748,0,0,0,0,0,0
"2023-05-26 14:19:05.95",749,0,0,0,0,0,0
"2023-05-26 14:19:06",750,0,0,0,0,0,0
"2023-05-26 14:19:06.05",751,0,0,0,0,0,0
"2023-05-26 14:19:06.1",752,0,0,0,0,0,0
"2023-05-26 14:19:06.15",753,0,0,0,0,0,0
"2023-05-26 14:19:06.2",754,0,0,0,0,0,0
"2023-05-26 14:19:06.25",755,0,0,0,0,0,0
"2023-05-26 14:19:06.3",756,0,0,0,0,0,0
"2023-05-26 14:19:06.35",757,0,0,0,0,0,0
"2023-05-26 14:19:06.4",758,0,0,0,0,0,0
"2023-05-26 14:19:06.45",759,0,0,0,0,0,0
"2023-05-26 14:19:06.5",760,0,0,0,0,0,0
"2023-05-26 14:19:06.55",761,0,0,0,0,0,0
"2023-05-26 14:19:06.6",762,0,0,0,0,0,0
"2023-05-26 14:19:06.65",763,0,0,0,0,0,0
"2023-05-26 14:19:06.7",764,0,0,0,0,0,0
"2023-05-26 14:19:06.75",765,0,0,0,0,0,0
"2023-05-26 14:19:06.8",766,0,0,0,0,0,0
"2023-05-26 14:19:06.85",767,0,0,0,0,0,0
"2023-05-26 14:19:06.9",768,0,0,0,0,0,0
"2023-05-26 14:19:06.95",769,0,0,0,0,0,0
"2023-05-26 14:19:07",770,0,0,0,0,0,0
"2023-05-26 14:19:07.05",771,0,0,0,0,0,0
"2023-05-26 14:19:07.1",772,0,0,0,0,0,0
"2023-05-26 14:19:07.15",773,0,0,0,0,0,0
"2023-05-26 14:19:07.2",774,0,0,0,0,0,0
"2023-05-26 14:19:07.25",775,0,0,0,0,0,0
"2023-05-26 14:19:07.3",776,0,0,0,0,0,0
"2023-05-26 14:19:07.35",777,0,0,0,0,0,0
"2023-05-26 14:19:07.4",778,0,0,0,0,0,0
"2023-05-26 14:19:07.45",779,0,0,0,0,0,0
"2023-05-26 14:19:07.5",780,0,0,0,0,0,0
"2023-05-26 14:19:07.55",781,0,0,0,0,0,0
"2023-05-26 14:19:07.6",782,0,0,0,0,0,0
"2023-05-26 14:19:07.65",783,0,0,0,0,0,0
"2023-05-26 14:19:07.7",784,0,0,0,0,0,0
"2023-05-26 14:19:07.75",785,0,0,0,0,0,0
"2023-05-26 14:19:07.8",786,0,0,0,0,0,0
"2023-05-26 14:19:07.85",787,0,0,0,0,0,0
"2023-05-26 14:19:07.9",788,0,0,0,0,0,0
"2023-05-26 14:19:07.95",789,0,0,0,0,0,0
"2023-05-26 14:19:08",790,0,0,0,0,0,0
"2023-05-26 14:19:08.05",791,0,0,0,0,0,0
"2023-05-26 14:19:08.1",792,0,0,0,0,0,0
"2023-05-26 14:19:08.15",793,0,0,0,0,0,0
"2023-05-26 14:19:08.2",794,0,0,0,0,0,0
"2023-05-26 14:19:08.25",795,0,0,0,0,0,0
"2023-05-26 14:19:08.3",796,0,0,0,0,0,0
"2023-05-26 14:19:08.35",797,0,0,0,0,0,0
"2023-05-26 14:19:08.4",798,0,0,0,0,0,0
"2023-05-26 14:19:08.45",799,0,0,0,0,0,0
"2023-05-26 14:19:08.5",800,0,0,0,0,0,0
"2023-05-26 14:19:08.55",801,0,0,0,0,0,0
"2023-05-26 14:19:08.6",802,0,0,0,0,0,0
"2023-05-26 14:19:08.65",803,0,0,0,0,0,0
"2023-05-26 14:19:08.7",804,0,0,0,0,0,0
"2023-05-26 14:19:08.75",805,0,0,0,0,0,0
"2023-05-26 14:19:08.8",806,0,0,0,0,0,0
"2023-05-26 14:19:08.85",807,0,0,0,0,0,0
"2023-05-26 14:19:08.9",808,0,0,0,0,0,0
"2023-05-26 14:19:08.95",809,0,0,0,0,0,0
"2023-05-26 14:19:09",810,0,0,0,0,0,0
"2023-05-26 14:19:09.05",811,0,0,0,0,0,0
"2023-05-26 14:19:09.1",812,0,0,0,0,0,0
"2023-05-26 14:19:09.15",813,0,0,0,0,0,0
"2023-05-26 14:19:09.2",814,0,0,0,0,0,0
"2023-05-26 14:19:09.25",815,0,0,0,0,0,0
"2023-05-26 14:19:09.3",816,0,0,0,0,0,0
"2023-05-26 14:19:09.35",817,0,0,0,0,0,0
"2023-05-26 14:19:09.4",818,0,0,0,0,0,0
"2023-05-26 14:19:09.45",819,0,0,0,0,0,0
"2023-05-26 14:19:09.5",820,0,0,0,0,0,0
"2023-05-26 14:19:09.55",821,0,0,0,0,0,0
"2023-05-26 14:19:09.6",822,0,0,0,0,0,0
"2023-05-26 14:19:09.65",823,0,0,0,0,0,0
"2023-05-26 14:19:09.7",824,0,0,0,0,0,0
"2023-05-26 14:19:09.75",825,0,0,0,0,0,0
"2023-05-26 14:19:09.8",826,0,0,0,0,0,0
"2023-05-26 14:19:09.85",827,0,0,0,0,0,0
"2023-05-26 14:19:09.9",828,0,0,0,0,0,0
"2023-05-26 14:19:09.95",829,0,0,0,0,0,0
"2023-05-26 14:19:10",830,0,0,0,0,0,0
"2023-05-26 14:19:10.05",831,0,0,0,0,0,0
"2023-05-26 14:19:10.1",832,0,0,0,0,0,0
"2023-05-26 14:19:10.15",833,0,0,0,0,0,0
"2023-05-26 14:19:10.2",834,0,0,0,0,0,0
"2023-05-26 14:19:10.25",835,0,0,0,0,0,0
"2023-05-26 14:19:10.3",836,0,0,0,0,0,0
"2023-05-26 14:19:10.35",837,0,0,0,0,0,0
"2023-05-26 14:19:10.4",838,0,0,0,0,0,0
"2023-05-26 14:19:10.45",839,0,0,0,0,0,0
"2023-05-26 14:19:10.5",840,0,0,0,0,0,0
"2023-05-26 14:19:10.55",841,0,0,0,0,0,0
"2023-05-26 14:19:10.6",842,0,0,0,0,0,0
"2023-05-26 14:19:10.65",843,0,0,0,0,0,0
"2023-05-26 14:19:10.7",844,0,0,0,0,0,0
"2023-05-26 14:19:10.75",845,0,0,0,0,0,0
"2023-05-26 14:19:10.8",846,0,0,0,0,0,0
"2023-05-26 14:19:10.85",847,0,0,0,0,0,0
"2023-05-26 14:19:10.9",848,0,0,0,0,0,0
"2023-05-26 14:19:10.95",849,0,0,0,0,0,0
"2023-05-26 14:19:11",850,0,0,0,0,0,0
"2023-05-26 14:19:11.05",851,0,0,0,0,0,0
"2023-05-26 14:19:11.1",852,0,0,0,0,0,0
"2023-05-26 14:19:11.15",853,0,0,0,0,0,0
"2023-05-26 14:19:11.2",854,0,0,0,0,0,0
"2023-05-26 14:19:11.25",855,0,0,0,0,0,0
"2023-05-26 14:19:11.3",856,0,0,0,0,0,0
"2023-05-26 14:19:11.35",857,0,0,0,0,0,0
"2023-05-26 14:19:11.4",858,0,0,0,0,0,0
"2023-05-26 14:19:11.45",859,0,0,0,0,0,0
"2023-05-26 14:19:11.5",860,0,0,0,0,0,0
"2023-05-26 14:19:11.55",861,0,0,0,0,0,0
"2023-05-26 14:19:11.6",862,0,0,0,0,0,0
"2023-05-26 14:19:11.65",863,0,0,0,0,0,0
"2023-05-26 14:19:11.7",864,0,0,0,0,0,0
"2023-05-26 14:19:11.75",865,0,0,0,0,0,0
"2023-05-26 14:19:11.8",866,0,0,0,0,0,0
"2023-05-26 14:19:11.85",867,0,0,0,0,0,0
"2023-05-26 14:19:11.9",868,0,0,0,0,0,0
"2023-05-26 14:19:11.95",869,0,0,0,0,0,0
"2023-05-26 14:19:12",870,0,0,0,0,0,0
"2023-05-26 14:19:12.05",871,0,0,0,0,0,0
"2023-05-26 14:19:12.1",872,0,0,0,0,0,0
"2023-05-26 14:19:12.15",873,0,0,0,0,0,0
"2023-05-26 14:19:12.2",874,0,0,0,0,0,0
"2023-05-26 14:19:12.25",875,0,0,0,0,0,0
"2023-05-26 14:19:12.3",876,0,0,0,0,0,0
"2023-05-26 14:19:12.35",877,0,0,0,0,0,0
"2023-05-26 14:19:12.4",878,0,0,0,0,0,0
"2023-05-26 14:19:12.45",879,0,0,0,0,0,0
"2023-05-26 14:19:12.5",880,0,0,0,0,0,0
"2023-05-26 14:19:12.55",881,0,0,0,0,0,0
"2023-05-26 14:19:12.6",882,0,0,0,0,0,0
"2023-05-26 14:19:12.65",883,0,0,0,0,0,0
"2023-05-26 14:19:12.7",884,0,0,0,0,0,0
"2023-05-26 14:19:12.75",885,0,0,0,0,0,0
"2023-05-26 14:19:12.8",886,0,0,0,0,0,0
"2023-05-26 14:19:12.85",887,0,0,0,0,0,0
"2023-05-26 14:19:12.9",888,0,0,0,0,0,0
"2023-05-26 14:19:12.95",889,0,0,0,0,0,0
"2023-05-26 14:19:13",890,0,0,0,0,0,0
"2023-05-26 14:19:13.05",891,0,0,0,0,0,0
"2023-05-26 14:19:13.1",892,0,0,0,0,0,0
"2023-05-26 14:19:13.15",893,0,0,0,0,0,0
"2023-05-26 14:19:13.2",894,0,0,0,0,0,0
"2023-05-26 14:19:13.25",895,0,0,0,0,0,0
"2023-05-26 14:19:13.3",896,0,0,0,0,0,0
"2023-05-26 14:19:13.35",897,0,0,0,0,0,0
"2023-05-26 14:19:13.4",898,0,0,0,0,0,0
"2023-05-26 14:19:13.45",899,0,0,0,0,0,0
"2023-05-26 14:19:13.5",900,0,0,0,0,0,0
"2023-05-26 14:19:13.55",901,0,0,0,0,0,0
"2023-05-26 14:19:13.6",902,0,0,0,0,0,0
"2023-05-26 14:19:13.65",903,0,0,0,0,0,0
"2023-05-26 14:19:13.7",904,0,0,0,0,0,0
"2023-05-26 14:19:13.75",905,0,0,0,0,0,0
"2023-05-26 14:19:13.8",906,0,0,0,0,0,0
"2023-05-26 14:19:13.85",907,0,0,0,0,0,0
